old_file_name,new_file_name
AMAI260_འཁོན་སྐུ་འབུམ་གྱི་གཙུག་ལག་ཁང་ཉམས་གསོ་གསར་བསྐྲུན་བགྱིས་པའི་ཡི་གེ།0.txt,LMdd77c6.txt
SPUN045_སྒྲོལ་དཀར་ཡིད་བཞིན་འཁོར་ལོའི་ཟུར་འདེབས།.txt,LMeec894.txt
147DOMSUM0.txt,LM86789e.txt
SPUN048_དུར་ཁྲོད་བདག་པོའི་གཏོར་བསྔོ་བསྡུས་པ།.txt,LM23afb9.txt
KUNL033_གསང་འདུས་མི་བསྐྱོད་རྡོ་རྗེ་འཕགས་ལུགས་ཀྱིས་རང་གཞན་ལ་ཚོགས་གཉིས་སྤེལ་ཐབས།.txt,LM60c067.txt
GRAM011_སྡེ་བདུན་རབ་གསལ།.txt,LM287297.txt
REDA006_བཤད་སྦྱར་ཡིད་ཀྱི་མུན་སེལ།3.txt,LM858727.txt
LAMD006_གདོང་བཞི་པ་ལ་གཏོར་འབུལ་དང་ཕྲིན་བཅོལ.txt,LMa51b3d.txt
SALO036_གནས་ཡུལ་རྩ་ཁམས་ཀྱི་དབྱེ་བ།2.txt,LM25a5d2.txt
062DULWA.txt,LMc2e8aa.txt
AMAI202_དཀར་བདུད་ཀྱི་བསྟོད་པ་དགེ་ལེགས་ཕུན་ཚོགས།0.txt,LMf35c5a.txt
SALO006_གསན་ཡིག་སྐབས་ལྔ་པ།.txt,LMbbc82a.txt
AMAI263_བཞི་ཐོག་བླ་བྲང་གི་མགོན་ཁང་གི་རྟེན་རྣམས་ཀྱི་གཟུངས་གཞུག་བཞུགས་ཚུལ་གྱི་དཀར་ཆག0.txt,LMf83eb1.txt
LOBJ046_ཞེན་པ་བཞི་བྲལ་གྱི་ཁྲིད་ཡིག.txt,LMa9fbaa.txt
AMAI049_ས་སྐྱ་པའི་མན་ངག་འོད་དཔག་མེད་པའི་འཕོ་བ་སྒོམ་ཚུལ།.txt,LM08fd6c.txt
AJAM015_གསུང་ཐོར་བུའི་སྐོར།.txt,LMa38ba0.txt
KUNL142_ཚེ་དཔག་མེད་ཛེཏཱརིའི་ལུགས་ཀྱི་བསྒོམ་བཟླས།.txt,LMcf32b6.txt
KUNL184_སངས་རྒྱས་མཉམ་སྦྱོར་ཡང་དག་ཟླ་གམ་གཅིག་པ་དང་དགུ་པའི་བསྙེན་སྒྲུབ་སྦྱིན་སྲེག0.txt,LM234420.txt
KHEN017_རྡོ་རྗེ་ལུས་ཀྱི་སྦས་བཤད.txt,LM95f62d.txt
KHEN024_ལམ་འབྲས་བརྒྱུད་པའི་གསོལ་འདེབས.txt,LM49ac06.txt
KUNL082_རྣ་རབ་ཀློང་རྩ་ལྷོ་པས་ཞུས་པའི་སྤྲིངས་ཡིག.txt,LM583046.txt
KUNL018_རྭ་ཚར་གཉིས་ཐུན་མིན་གྱི་བཞེད་པ་འཇིགས་བྱེད་ལྷ་བཅུ་གསུམ་པའི་མངོན་དཀྱིལ་ལྷན་ཐབས།.txt,LMa1b7d4.txt
AMAI214_བདུད་རྩིའི་རིལ་བུ་སྒྲུབ་ཚུལ་གྱི་གསུང་རབ་རྣམས་ཕྱོགས་གཅིག་ཏུ་བསྒྲིགས་པ།0.txt,LMc1849f.txt
AMAI267_དྲུག་པ་ཚེས་བཞིའི་དགེ་རྩའི་ཆོས་སྤྱོད་སྒྲིག་རིམ།0.txt,LMc44e8d.txt
KUNL342_རྩེ་གདོང་རིན་སྒང་སྤྱི་བོར་གནང་བ།.txt,LMd709f4.txt
KHEN028_་དཔལ་བདེ་མཆོག་ལཱུ་ཧི་པའི་ལུགས་ཀྱི་སྦྱིན་སྲེག་གི་ཆོ་ག.txt,LM956983.txt
NAMT007_རོང་སྟོན་རྣམ་ཐར་ཕྲིན་ལས་རྒྱུན་མི་ཆད་པའི་རྟེན་འབྲེལ.txt,LMc048d2.txt
GRAM005_རྒྱས་པའི་བསྟན་བཅོས་ཚད་མ་རྣམ་འགྲེལ་གྱི་རྣམ་བཤད་ཀུན་ཏུ་བཟང་པོའི་འོད་ཟེར།.txt,LM3e53d4.txt
SALO032_མགོན་པོ་དཔའ་གཅིག་གི་སྒྲུབ་ཐབས་བདུད་འཇོམས་རྡོ་རྗེ་སོགས།2.txt,LM7cf9af.txt
NEGU017མཁའ་འགྲོ་ནི་གུ་མའི་སྙན་བརྒྱུད་ཀྱི་གནད་ཡིག་གི་སྙིང་པོ་ཀུན་འདུས།.txt,LMd61aaa.txt
AMAI210_རྒྱལ་ཆེན་རྣམ་ཐོས་སྲས་འཁོར་དང་བཅས་པ་མཆོད་པའི་ཆོ་ག།0.txt,LM8c18ef.txt
KUNL276_དམག་ཟོར་རྒྱལ་མོའི་རུ་མཚོན་འཛུགས་ཆོག.txt,LM1e45b1.txt
064DULWA.txt,LM9e7193.txt
AMAI264_ས་སྐྱའི་དབུ་རྩེའི་བླ་མ་ལྷ་ཁང་གི་རྟེན་གསར་བཞེངས་སོགས་ཀྱི་གཟུངས་རྫོང་གི་དཀར་ཆག0.txt,LM6bcb2a.txt
GRAM033_རྗེ་མུས་པ་ཆེན་པོའི་རྣམ་ཐར་ངོ་མཚར་རྒྱ་མཚོ.txt,LMf5927c.txt
NEGU013_ནི་གུའི་སྔོན་འགྲོ་ཉུང་ངུ།.txt,LM7a33f1.txt
AMAI125_རྗེ་བཙུན་རྡོ་རྗེ་རྣལ་འབྱོར་མའི་བསྐྱེད་རིམ་རྣལ་འབྱོར་བཅུ་གཅིག་གི་རྣམ་པར་བཤད་པ།0.txt,LM596b04.txt
AMAI215_རྡོ་རྗེ་དང་དྲིལ་བུའི་རྣམ་པར་བཤད་པ་སྔགས་འཆང་རྣམས་ལ་གཅེས་པའི་ནོར་རྫས།0.txt,LM70e033.txt
AMAI088_ཀུན་རིག་གཞན་ཕན་མཐའ་ཡས་ཀྱི་ཆོ་གའི་ལུང་སྦྱོར་རིན་ཆེན་ཕྲེང་བ།.txt,LMb8a81b.txt
LOBJ016_སྡིག་སྦྱོང་མན་ངག.txt,LMd83b82.txt
065DULWA.txt,LM0822df.txt
016UMA.txt,LM64cea0.txt
AMAI075_ཚེ་དཔག་ཏུ་མེད་པའི་མདོའི་རྣམ་པར་བཤད་པ་ཚེ་དང་བསོད་ནམས་རབ་ཏུ་རྒྱས་པའི་ཉིན་བྱེད.txt,LMd896fc.txt
MANG014_གཏན་ཚིགས་འཁོར་ལོའི་གཞུང་གསུམ་གསལ་བྱེད།.txt,LM584451.txt
AMAI018_སྤྲུལ་པའི་སྐུ་སྤྱན་སྔ་ཆོས་ཀྱི་སྤྱན་ལྡན་གྱིས་རྗེས་སུ་བཟུང་བའི་ཚུལ་གྱི་སརྒ།.txt,LM2d7f89.txt
ZTSA027_ཚད་མ་རིགས་པའི་གཏེར།.txt,LM8edf10.txt
RRAL013_དབུ་མ་རྒྱན་གྱི་རྣམ་པར་བཤད་པ་ཚིག་དོན་གསལ་བའི་མེ་ཏོག.txt,LM8c1c8e.txt
AMAI248_ལྷ་ཁང་ཆེན་མོར་སྔགས་འཆང་བླ་མའི་འཁྲུངས་རབས་གསར་དུ་བཞེངས་པའ་པའི་དཀར་ཆག།0.txt,LMca868e.txt
NEGU018_ལྷ་བཞི་དྲིལ་སྒྲུབ་ཀྱི་བྱིན་རླབས་དང་ཉམས་སུ་བླང་ཚུལ།.txt,LM46fcc1.txt
MANG043_རྣམ་སྲས་མདུང་དམར་ཅན་གྱི་བསྐང་བཤགས།.txt,LM90d741.txt
KUNL320_རྡོ་རྗེ་ཕུར་པའི་རིག་འཛིན་བསྐུལ་གྱི་ཞལ་སྐོང་།.txt,LMd5499d.txt
AMAI054_ས་སྐྱ་པཎྜིཏའི་ལེགས་བཤད་རིན་པོ་ཆེའི་གཏེར་གྱི་རྗེས་སུ་འཇུག་པ་ལུགས་ཀྱི་བསྟན་བཅོས།.txt,LM567c78.txt
TSAR016_ཡབ་ཡུམ་རྐྱང་སྒྲུབ་ཀྱི་སྒྲུབ་ཐབས་རྒྱུན་ཁྱེར་དངོས་གྲུབ་མྱུར་སྩོལ།.txt,LM84e37a.txt
GRAM068_དཔལ་ཀྱཻ་རྡོ་རྗེའི་ལུས་དཀྱིལ་གྱི་རྣམ་པར་བཤད་པ་བདེ་ཆེན་བཅུད་ཀྱི་སྙིང་པོ།.txt,LM99313f.txt
NEGU015_སིདྡྷི་མཁའ་སྤྱོད་མ་དཀར་མོའི་འཕོ་བ།.txt,LM7ee0b3.txt
LAMD022_ཕྱག་རྒྱ་ཆེན་པོ་ལྔ་ལྡན་གྱི་ཁྲིད་ཡིག.txt,LMafbfe4.txt
LAMD015_ངེས་དོན་གསལ་བྱེད་ལས་དབང་གི་ལེའུའི་འགྲེལ་བཤད།.txt,LMd29c11.txt
AMAI269_གདན་ས་ཆེན་པོའི་དབྱར་ཆོས་དགུན་ཆོས་ཀྱི་གཞི་ལེན་ཆེན་པོའི་ཆོས་སྤྱོད་སྒྲིག་རིམ།0.txt,LM7facd4.txt
AMAI053_འཕགས་པ་རིན་པོ་ཆེའི་གསུང་རབ་ལས་འབྲས་གསལ་བའི་མེ་ལོང་ཞེས་བྱ་བའི་དོན་འགྲེལ།.txt,LM4f2f0d.txt
KUNL191_རྡོ་རྗེ་རྣམ་པར་འཇོམས་པ་བ་རི་ལུགས་ཀྱི་ཞི་བའི་སྦྱིན་སྲེག0.txt,LM6daf99.txt
KUNL300_རྗེ་བཙུན་ས་སྐྱ་པའི་གདུང་རབས་ལ་བརྟེན་པའི་བཀའ་བསྒོ།.txt,LMa06743.txt
KUNL080_དཔལ་ས་སྐྱའི་གཞི་བདག་ཀླུ་རྒྱལ་གཙུག་ན་རིན་ཆེན་འཁོར་བཅས་ལ་སྤྲིངས་པ།.txt,LMe7f9de.txt
KUNL205_དཔལ་ཆེན་རྡོ་རྗེ་ཕུར་པའི་རབ་གནས་བྱིན་རླབས་འདོད་དགུའི་ཆར།.txt,LM38bede.txt
144DOMSUM0.txt,LMd3a7db.txt
KUNL089_ཡབ་རྗེ་བླ་མཆོད་ཞལ་ཐང་འབྲི་ཐོ།.txt,LMa605db.txt
019UMA.txt,LM969f6a.txt
KHEZ033_དག་ཡིག་ལི་ཤིའི་གུར་ཁང་.txt,LMe5f463.txt
RRAL009_འཕགས་པ་འཇམ་དཔལ་གྱི་མཚན་ཡང་དག་པར་བརྗོད་པ་རྒྱན་གྱི་མེ་ཏོག.txt,LM5bf88d.txt
KUNL072_ཤྲཱི་ས་སྐྱ་པ་ངག་དབང་ཀུན་དགའ་བློ་གྲོས་དཔལ་བཟང་པོའི་ཡི་གེ།.txt,LM66a97a.txt
AMAI213_བཤེས་གཉེན་བསྟེན་པའི་ཐབས་ཤློཀ་ལྔ་བཅུ་པའི་རྣམ་པར་བཤད་པ།0.txt,LM62b9e2.txt
AMAI301_ཕྱི་ལོ་༢༠༠༠ ལོར་ཕྱོགས་བསྒྲིགས་བྱས་པའི་བཀའ་འབུམ་དཀར་ཆག0.txt,LM456976.txt
150DOMSUM0.txt,LM0a2859.txt
RTON002_སྒོམ་རིམ་དང་པོའི་འགྲེལ་པ་ཞི་ལྷག་གསལ་བྱེད1.txt,LM95f80c.txt
AJAM007_ཞལ་ལུང་བདུད་རྩིའི་ཐིགས་པ།.txt,LMb29c56.txt
KUNL046_རྡོ་རྗེ་གཞོན་ནུའི་སྒྲུབ་ཐབས་ངེས་དོན་ཐིག་ལེ།.txt,LM237d64.txt
AMAI114_དཔལ་རྡོ་རྗེ་འཇིགས་བྱེད་ཀྱི་སྒྲུབ་ཐབས་ཀྱི་རྣམ་པར་བཤད་པ།0.txt,LMc0d89a.txt
KHEN001_བླ་མ་དམ་པ་མཆོད་པའི་རིམ་པ.txt,LMcaa75e.txt
LOBJ005_ཐེག་ཆེན་བློ་སྦྱོང་གི་ཚིག་འགྲེལ།.txt,LMa3436b.txt
KHEZ019_སྤྱོད་འཇུག་གི་དཀའ་འགྲེལ་དང་ལུང་སྦྱོར་མདོར་བསྡུས.txt,LMb89e7b.txt
KUNL161_ལྷ་མོ་ཤྲཝཎའི་སྒོ་ནས་རྨི་བརྟག་སྒྲུབ་ཚུལ།.txt,LM3e74ff.txt
LOBJ027_གཏོར་མ་བརྟེན་པའི་བློ་སྦྱོང་དང་། འབྱུང་བ་ལ་བརྟེན་པའི་བློ་སྦྱོང་།.txt,LMc054f6.txt
GTSA009_བདེ་མཆོག་ཉུང་ངུ་།.txt,LMd461d8.txt
TSAR013_རྟ་མགྲིན་ཤངས་ལུགས་ཀྱི་མངོན་རྟོགས།.txt,LM0bb7c7.txt
SALO029_འཇམ་དབྱངས་ཨ་ར་པ་ཙ་ནའི་སྒྲུབ་ཐབས།2.txt,LM08dc2a.txt
NEGU030_སྣར་ཐང་པའི་ལུགས་ཀྱི་ཆོས་སྤྱོད་ནར་མ།.txt,LM069aea.txt
GRAM059_རབ་གནས་ཆོ་ག་དགེ་ལེགས་རྒྱ་མཚོ།.txt,LMfe625b.txt
GRAM047_དཔལ་རྡོ་རྗེ་འཇིགས་བྱེད་ཀྱི་སྒྲུབ་ཐབས། སྤྲོས་མེད་རྒྱུན་གྱི་རྣལ་འབྱོར།.txt,LM823fec.txt
TSAR034_ལྷ་མོའི་བསྟོད་པ་བསྐུལ་བ་དང་བཅས་པ།.txt,LM31688a.txt
KHEG013_འཇམ་དཔལ་མཚན་བརྗོད་ཀྱི་འགྲེལ་པ།.txt,LM7d2abf.txt
LOBJ050_བློ་སྦྱོང་ཞེན་པ་བཞི་བྲལ་གྱི་འགྲེལ་པ།.txt,LM6a6438.txt
KHEN019_ཀྱེ་རྡོར་མངོན་རྟོགས་ལམ་དུས་དང་བཅས་པའི་སྒོམ་དོན.txt,LMd768a3.txt
KUNL029_ས་སྐྱའི་གཞི་ཐོག་ཕོ་བྲང་གི་མགོན་ཁང་དུ་གཏོར་འཛུགས་འདོན་ཁྲིད།.txt,LM2f1f8a.txt
KHEZ011_རིགས་གཏེར་གྱི་ཚར་བཅད་དང་ལྟག་ཆོད་བརྟག་པ.txt,LM35a91b.txt
KUNL025_ཚ་ཆོག་འགྲོ་ཀུན་ཐར་པ་འདྲེན་པའི་ལྕགས་ཀྱུ།.txt,LM42c0cc.txt
LAMD034_ཀྱེ་རྡོ་རྗེ་ལ་བསྟོད་པ་ཤློཀ་གཉིས་པ།.txt,LM3500e0.txt
KUNL064_བར་ཐབ་པ་རྣམས་ནས་བྱ་དགོས་རྣམ་གཞག།.txt,LM875c34.txt
MANG007_དྲིས་ལན་གནས་སྟོན་རབ་གསལ.txt,LM92a318.txt
AMAI189_དཔལ་གུར་གྱི་མགོན་པོའི་ཞི་བའི་སྦྱིན་སྲེག་གི་ལག་ལེན། 0.txt,LMf5dea6.txt
096PARCHIN.txt,LM07f510.txt
KHEZ004_སོ་སོར་ཐར་པའི་མདོའི་ལེགས་བཤད.txt,LMbb4670.txt
091PARCHIN.txt,LMc8e5f6.txt
TAGT003_རིག་གནས་ཀུན་ཤེས་ནས་བདག་མེད་གྲུབ་པའི་རྣམ་བཤད།1.txt,LM76ebdb.txt
AMAI005_ངག་དབང་ཀུན་དགའ་བསོད་ནམས་ཀྱི་འཕྲིན་ཡིག་དང་གདམས་པའི་སྐོར་སོགས་༡༧༥ ནས་༢༤༧བར།.txt,LM1e5265.txt
TSAR038_ཇ་མཆོད་རྒྱ་ཇའི་ཆུ་གཏེར་རྦ་རླབས་གཡོ་བའི་དགའ་སྟོན།.txt,LM4f1309.txt
KUNL038_རྟ་མགྲིན་ཡང་གསང་བརྒྱུད་འདེབས་ཞལ་སྐོང་།.txt,LM2bce51.txt
GALT001_རིགས་གཏེར་གྱི་རྣམ་བཤད་ལེགས་བཤད་སྙིང་པོ།0.txt,LM0ac223.txt
KUNL362_རྫོགས་པའི་སངས་རྒྱས་རིག་པ་དང་ཞབས་སུ་ལྡན་པ།.txt,LMdd40bd.txt
AMAI240_ཇོ་གདན་བླ་མ་མང་ཐོས་བཤེས་གཉེན་པའི་དྲིས་ལན་ཡིད་ཀྱི་མུན་སེལ།0.txt,LM25010d.txt
RTON010_ཚད་མ་རྣམ་ངེས་ལེའུ་གསུམ་པའི་བཤད་པ1.txt,LMed3c81.txt
KUNL268_ཙིའུ་དམར་པོའི་སྐུ་རྟེན་པར་རྟེན་འབྲེལ་སྐུ་ཆས་སོགས་ཕུལ་བའི་ཕྲིན་བསྐུལ།.txt,LM95528b.txt
KUNL001_བྱང་གཏེར་ལྕགས་སྡོང་མ་ཚར་ལུགས་ཀྱི་དབང་ཆོག།.txt,LMec1794.txt
051DULWA.txt,LMa43959.txt
TSAR044_གཙང་སྟོད་འདར་གྱི་ཆོས་གྲྭའི་བསྐོར་བསྲུངས་རྣམ་གཉིས་མཆོད་པའི་ཆོ་ག་.txt,LM4ba760.txt
AMAI254_སྒོ་རུམ་བླ་མ་ལྷ་ཁང་གསར་པའི་དཀར་ཆག་ཡིད་བཞིན་འདོད་འཇོ།0.txt,LMa7e33d.txt
KUNL279_གནོད་སྦྱིན་ཙིའུ་དམར་ལ་བསྟེན་པའི་རུ་མཚོན་འཛུགས་ཆོག.txt,LM625062.txt
TSAR033_དཔལ་ལྡན་ལྷ་མོ་རྡོ་རྗེ་རབ་བརྟན་མའི་མངོན་རྟོགས།.txt,LM668708.txt
KUNL351_ཐར་རྩེ་རྡོ་རྗེ་འཆང་གི་སྨན་སྐུའི་ནངབཞུགས་འདོད་གསོལ།.txt,LM04c2e4.txt
AMAI016_ས་སྐྱའི་གདུང་རབས་ངོ་མཚར་བང་མཛོད།.txt,LM3cc8e1.txt
KHEZ008_ས་ལམ་གྱི་རྣམ་གཞག0.txt,LMbef0b7.txt
AMAI278_འཇམ་མགོན་ཨ་མྱེས་ཞབས་ལ་གསོལ་བ་འདེབས་པ་ངོ་མཚར་རིན་པོ་ཆེའི་གཏེར།0.txt,LM45d0f1.txt
SPUN049_རྣམ་སྲས་ཀྱི་གཏོར་བསྔོ་བསྡུས་པ།.txt,LM317ec2.txt
093PARCHIN.txt,LMbfbfce.txt
AMAI002_བླ་མ་དམ་པ་རྣམས་ལ་བསྟོད་པ་པདྨརཱགའི་ཕྲེང་བ་ཞེས་བྱ་བ་སྡེ་ཚན་གྲངས་༡ ནས་༣༤བར །.txt,LMdd05c2.txt
GTSA011_དཔལ་གསང་བ་འདུས་པ།.txt,LMcd2788.txt
KUNL212_མགོན་པོ་གྱི་ལྗང་ལུགས་བཅུ་བདུན་མའི་གཏོར་བསྔོ།.txt,LMd115ab.txt
TSAR051_ཐར་ལམ་གསལ་བའི་སྒྲོན་མེ།.txt,LM8eb13d.txt
MANG033_རྨི་ལམ་གྱི་རྩོད་གཞི.txt,LMf93ec8.txt
NAMT021_པན་གྲུབ་གསུམ་གྱི་རྣམ་ཐར་དཔག་བསམ་འཁྲི་ཤིང་།.txt,LM466ae7.txt
AMAI139_དུས་འཁོར་བསྟན་པའི་མཛེས་རྒྱན0.txt,LM5dddad.txt
LOBJ036_བློ་སྦྱོང་ཚིགས་བརྒྱད་མ་ལོ་རྒྱུས་དང་བཅས་པ།.txt,LM4bbbe5.txt
AJAM001_བསྟོད་ཚོགས་ནོར་བུའི་ཕྲེང་བ།.txt,LM6443c8.txt
NEGU012_ནི་གུ་ཆོས་དྲུག་གི་འཇུག་སྒོ་ཡོན་ཏན་ཀུན་འབྱུང་།.txt,LMdcf573.txt
AMAI156_དཔལ་ཀྱེ་རྡོ་རྗེའི་བསྙེན་པ་བྱ་ཚུལ་ཞི་བའི་སྦྱིན་སྲེག་གི་ཆོ་ག་དང་བཅས་པ། 0.txt,LM574e1f.txt
KUNL311_ཁམས་ཨབ་ལ་སྐུ་སྐྱེར་འཇིགས་བྱེད་བྲིས་ཐང་ཞིག་བསྐུར་བའི་རྒྱབ་ཡིག.txt,LM8adcab.txt
LOBJ021_སུམ་པ་ལོ་ཙཱ་བའི་སྙན་བརྒྱུད་ཀྱི་བློ་སྦྱོང་།.txt,LMd8ec4b.txt
080PARCHIN.txt,LM7f3ced.txt
KUNL137_གཙུག་ཏོར་འབར་བའི་རྗེས་གནང་།.txt,LM98b3e6.txt
AMAI015_དཔལ་ལྡན་ས་སྐྱ་པའི་གདུང་རབས་རིན་པོ་ཆེ་རྣམས་ལ་གསོལ་བ་འདེབས་པ་བསམ་པ་ལྷུན་གྲུབ།.txt,LM9a89b5.txt
KUNL215_གཏོར་ཆོག་ཉུང་འདུས།.txt,LM4ba3b9.txt
AMAI034_ཡོངས་རྫོགས་དགེ་བསྙེན་དུ་སྒྲུབ་པའི་ཆོ་ག་འཕྲིན་ལས་མཁའ་ཁྱབ།.txt,LM4b54ff.txt
KUNL077_ཆུ་ཡོས་ཟླ་བ་བཞི་ཚེས་བཅུ་ལ་གནང་བའི་ཁྲ།.txt,LM7f8197.txt
KUNL224_ཡི་དམ་ཆོས་སྲུང་རྣམས་ཀྱི་གཏོར་བསྔོ་བསྐང་བ་ཕྱོགས་གཅིག་བསྒྲིགས་པ།.txt,LM70377b.txt
NAMT023_བླ་མ་སྐྱེར་སྒང་པའི་རྣམ་ཐར་དང་གསང་རྣམ་གཉིས.txt,LMa3aca7.txt
KUNL183_ཐུགས་རྗེ་ཆེན་པོའི་བསྙེན་སྒྲུབ་བྱ་ཚུལ་གསལ་བར་བཤད་པ།0.txt,LM89c13f.txt
AMAI247_ལྷ་ཁང་ཆེན་མོའི་ཁྱམས་སྟོད་ལ་ཤོགས་བྲིས་བགྱིས་པའི་དཀར་ཆག་དང་བ་འདྲེན་བྱེད།0.txt,LMc34853.txt
KUNL006_ཟུངས་གྲྭ་ལྔ་རྡོ་རྗེ་ཕྲེང་བ་ལུགས་ཀྱི་བདག་འཇུག.txt,LM4f74af.txt
154DOMSUM0.txt,LM3cbf5e.txt
GRAM072_ཀུན་མཁྱེན་བླ་མའི་གསུང་འབུམ་སྨོན་ལམ་གྱི་སྐོར་བཞུགས་སོ།།.txt,LM93cf8b.txt
MANG024_རིགས་ལམ་སྤྱིའི་རྣམ་གཞག.txt,LMea883a.txt
SPUN041_དམ་ཅན་ཆོས་རྒྱལ་འཁོར་བཅས་ཀྱི་རྗེས་གནང་གི་སྤྱི་བཤད་མདོར་བསྡུས།.txt,LMe78b10.txt
GTSA014_ངན་སོང་ཐམས་ཅད་ཡོངས་སུ་སྦྱོང་བ་གཟི་བརྗིད་ཀྱི་རྒྱལ་པོའི་བརྟག་པ།.txt,LM28243a.txt
LAMD035-ཏ་དབེན་པའི་ཞུས་ལན་དུ་མཛད་པ།.txt,LM2877c0.txt
NGAL021_མར་མེའི་སྨོན་ལམ་མཆོད་སྤྲིན་རྒྱ་མཚ.txt,LM83a370.txt
LAMD020_སྦྱོར་དྲུག་གི་སྔོན་འགྲོ་དང་སོར་སྡུད་བསམ་གཏན་གྱི་དྲིས་ལན།.txt,LM6bd7d4.txt
AMAI140_དུས་འཁོར་ཆོས་བྱུང་ངོ་མཚར་དད་པའི་ཤིང་རྟ།0.txt,LMc1ca9d.txt
109GNONPA.txt,LM1c0570.txt
163DOMSUM0.txt,LM1ab92a.txt
KUNL293_བསམ་ཡས་ཕོ་ལྷ་སྐྱ་སེར་གསོལ་མཆོད།.txt,LM956ab4.txt
KHEN018_དོན་བསྡུ་མའི་ཡིག་སྣ.txt,LMde2318.txt
KHEZ021_སྤྱོད་འཇུག་བསྡུས་དོན་འཇམ་དབྱངས་བླ་མའི་ཞལ་ལུང་.txt,LMf44559.txt
KHEZ014_སྡོམ་གསུམ་རབ་དབྱེའི་སྐབས་གཉིས་པའི་རྣམ་བཤད.txt,LM77bd76.txt
NAMT024_དཔལ་ལྡན་བླ་མ་རྨོག་ཅོག་པ་ཆེན་པོའི་རྣམ་ཐར.txt,LM97080a.txt
099PARCHIN.txt,LMe97d5c.txt
SPUN052_བདག་དགེ་སློང་སངས་རྒྱས་ཕུན་ཚོགས་ཀྱིས་འཁྲུལ་སྣང་རྨི་ལམ་སྣ་ཚོགས་ལས།.txt,LM31551a.txt
AMAI287_བརྟན་བཞུགས་ནོར་བུའི་འཁྲི་ཤིང་།0.txt,LMf17dde.txt
SALO012_བླ་མའི་རྣལ་འབྱོར་དང་མཆོད་པའི་ཆོ་ག་རྒྱས་པ་བྱིན་རླབས་ཀྱི་ཆུ་གཏེར།.txt,LM7ad537.txt
151DOMSUM0.txt,LM12dd35.txt
KHEZ008_ས་ལམ་གྱི་རྣམ་གཞག.txt,LM0e0eed.txt
KHEZ026_མངོན་རྟོགས་རྒྱན་གྱི་དོན་བདུན་ཅུའི་རྣམ་བཤད0.txt,LM4d68e3.txt
NGAL010_ལམ་ཟབ་ཚར་གསུམ་ཁུག་པ་རྒྱུན་ཁྱེར.txt,LM30141b.txt
KUNL269_ཐོད་བཅིངས་བཞུགས་པའི་དབུའོ།.txt,LM62cc2c.txt
KUNL135_ཁྱུང་ནག་གི་རྗེས་གནང་།.txt,LMc2dac7.txt
KUNL170_དཔལ་གཤིན་རྗེ་གཤེད་དམར་པོའི་བསྐྱེད་རྫོགས་ཀྱི་ཁྲིད་འཆད་ཐབས།.txt,LM5fd1a6.txt
MANG023_རྣམ་འགྲེལ་སྔ་ལྡང་གི་སྦྱོར་བ.txt,LMf97bf4.txt
GRAM015_རྩ་བ་ཤེས་རབ་ཀྱི་རྣམ་བཤད་ཡང་དག་ལྟ་བའི་འོད་ཟེར།.txt,LMa84917.txt
158DOMSUM0.txt,LMfe9c23.txt
ZTSA022_དབུ་མ་རྒྱན།.txt,LMd70d84.txt
AMAI286_ཁྲོ་ཕུ་མཁན་ཆེན་གྱིས་ཕུལ་བའི་ཞབས་བརྟན་རིག་བྱེད་ཀྱི་གྲངས།0.txt,LM3fa121.txt
KUNL236_སྟོབས་འཕྲོག་དབང་པོའི་བསྐང་བཤགས་མདོར་བསྡུས།.txt,LM0c1d80.txt
RRAL010_དཔལ་དགྱེས་པ་རྡོ་རྗེ་རྒྱན་གྱི་མེ་ཏོག.txt,LMed6134.txt
AMAI277_རང་གི་སློབ་མ་གཉིས་ཆོས་སྐྱོང་ལ་གཏད་པའི་བཅད་རྒྱ་བྱས་དུས་གཏོར་དར་ལ་བྲིས་པའི་ཡི་གེ།0.txt,LMf1937d.txt
AMAI077_མ་གཅིག་གྲུབ་པའི་རྒྱལ་མོ་ནས་བརྒྱུད་པའི་ཚེ་ཁྲིད་ཟབ་མོ་འཆི་མེད་བདུད་རྩིའི་ཆུ་རྒྱུན།.txt,LM7e34ef.txt
KUNL252_དཔལ་རྡོ་རྗེ་གཞོན་ནུའི་གཏོར་བཟློག་འབྲིང་པོ་རྡོ་རྗེའི་མེ་དབལ་གྱི་གློག་ཕྲེང་།.txt,LM9eaa23.txt
ZTSA007_དབུ་མ་རྩ་བ་ཤེས་རབ།.txt,LMbc231d.txt
119TSEMA0.txt,LMdb124d.txt
KUNL102_དུས་མདོས་སྐབས་འཆམ་སྐུ་འཐོན་ཚུལ།.txt,LMf9d500.txt
SPUN016_འཁྲིད་ཀྱི་སྙིང་པོ་གནས་ལུགས་གཅེར་མཐོང་གི་མན་ངག.txt,LMbb240c.txt
KUNL109_སྒྲོལ་མ་གཡུལ་བཟློག་གི་ཡི་གེ་ས་ལོ་ཡབ་སྲས་ཀྱི་བཞེད་སྲོལ་དང་མཐུན་པ།.txt,LMc7d46d.txt
LAMD039_ཚད་མ་སྡེ་བདུན་གྱི་སྙིང་པོ།.txt,LM058be2.txt
AMAI162_ལམ་འབྲས་ཚོགས་སློབ་གཉིས་ཀྱི་དབྱེ་བ་རྗེ་ཀླུ་སྒྲུབ་རྒྱ་མཚོའི་ཟིན་བྲིས།0.txt,LMd6a4c7.txt
